# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 9.699999999999999289e+00 1.509999999999999432e+01 1.012812338434615711e+00 4.652877513045702851e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.519999999999999396e+01 1.014751635654430606e+00 5.203498538157980829e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.529999999999999361e+01 1.015178111364521740e+00 6.217484003820695181e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.539999999999999325e+01 1.014236245040021300e+00 7.969578102128341973e-03
0.000000000000000000e+00 9.699999999999999289e+00 1.549999999999999289e+01 1.010946825268776772e+00 1.085292076267482635e-02
0.000000000000000000e+00 9.699999999999999289e+00 1.559999999999999254e+01 1.008523950752800324e+00 1.426290459393339712e-02
0.000000000000000000e+00 9.900000000000000355e+00 1.350000000000000000e+01 9.230904148520306940e-01 4.628132708476063485e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.359999999999999964e+01 9.321136080599158324e-01 4.409321805685260595e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.369999999999999929e+01 9.405627519981824003e-01 4.157410046894691527e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.379999999999999893e+01 9.481183571398253962e-01 3.901004280641239864e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.389999999999999858e+01 9.550620051798456300e-01 3.655512774133627945e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.399999999999999822e+01 9.613770289753850173e-01 3.598391714628039299e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.409999999999999787e+01 9.672870952258725286e-01 3.577996744904700811e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.419999999999999751e+01 9.729831263464886471e-01 3.545741755236986054e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.429999999999999716e+01 9.779219839010376836e-01 3.510109535240698957e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.439999999999999680e+01 9.825151517828034642e-01 3.706495897454256498e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.449999999999999645e+01 9.870286163024052373e-01 3.414867205143105443e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.459999999999999609e+01 9.911323558690841029e-01 3.527495296049981688e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.469999999999999574e+01 9.952591487768156497e-01 3.577390729954573086e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.479999999999999538e+01 9.992623783821004135e-01 3.701948929697055062e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.489999999999999503e+01 1.003478463867070181e+00 3.945602872684004364e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.499999999999999467e+01 1.007111842543416458e+00 4.207738690370052721e-03
