# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
4.898689999999999989e-01 1.069999999999999218e+01 2.647133631740141713e+00 2.649078509078102162e+00 2.645075377124803229e+00 2.651161849936345405e+00 2.642913481050770397e+00 2.653128831194712767e+00 2.641011127167633088e+00 3.877460086766726377e-01 3.913155050014999192e-01 3.838922680303654689e-01 3.949461428704509891e-01 3.798175337355517711e-01 3.983598396150350718e-01 3.758792177770858278e-01 1.637334064497164565e-01 1.686834440457355699e-01 1.587163075342962748e-01 1.742602112819280069e-01 1.545319155198304761e-01 1.791173143343284258e-01 1.511947270696114842e-01
4.898689999999999989e-01 1.079999999999999183e+01 2.636233041513501796e+00 2.638781688581905538e+00 2.634060015454208870e+00 2.641167661078848372e+00 2.631955805190090203e+00 2.644651388520943502e+00 2.629376675744653724e+00 3.960928552998221885e-01 4.004164689256191623e-01 3.916568192426594375e-01 4.046107037803853834e-01 3.870340681146670070e-01 4.085496593590448589e-01 3.833766471096569095e-01 1.698097382085742013e-01 1.763537420200363137e-01 1.629668841813009528e-01 1.812400802109106479e-01 1.553969109883159838e-01 1.863848977092795178e-01 1.518025111426874463e-01
4.898689999999999989e-01 1.089999999999999147e+01 2.626866580896130898e+00 2.629940251873341683e+00 2.623800280029492171e+00 2.632935321684692909e+00 2.620777217380801272e+00 2.636255421428367107e+00 2.618788593096062378e+00 4.038374367722752378e-01 4.094496174566937818e-01 3.985287244097538428e-01 4.144110039206421181e-01 3.936448048422673263e-01 4.184063185102603888e-01 3.893037964004041340e-01 1.773016562865040169e-01 1.846424910840274436e-01 1.696768228244233678e-01 1.915296171867015285e-01 1.623965279049691124e-01 2.008285191185535112e-01 1.566167494508919622e-01
4.898689999999999989e-01 1.099999999999999112e+01 2.618583981105654601e+00 2.621652001079538774e+00 2.615167873844842283e+00 2.624772523863945217e+00 2.612313765895661888e+00 2.627720888312865544e+00 2.609998305485527137e+00 4.095113547072259941e-01 4.148759835543360808e-01 4.037909157080864508e-01 4.199051185412738807e-01 3.984702943182260038e-01 4.246457455411635773e-01 3.918843757524140270e-01 1.810726219143919957e-01 1.896507923470154566e-01 1.730894250573931648e-01 1.977762315392024017e-01 1.654120910851007709e-01 2.038708618065849243e-01 1.593477218949621854e-01
9.872809999999999642e-01 8.999999999999998224e+00 2.673639627413645137e+00 2.674725635871519458e+00 2.672520105143521896e+00 2.675846709941927859e+00 2.671351242139996973e+00 2.676948726074307228e+00 2.670494268758987655e+00 3.711175168597447005e-01 3.741665116448477657e-01 3.680244916315149606e-01 3.774221277505200867e-01 3.652291263826872858e-01 3.804789027233670407e-01 3.619913432111854235e-01 1.393508838683976403e-01 1.419625687795050828e-01 1.368582984390968038e-01 1.442320825940873741e-01 1.344882191537447591e-01 1.464641572846346329e-01 1.320849380731991540e-01
9.872809999999999642e-01 9.199999999999997513e+00 2.674519742598540084e+00 2.675540576309598961e+00 2.673356509306189288e+00 2.676513903838355191e+00 2.672218958205676564e+00 2.677347032825588169e+00 2.671405560377097199e+00 3.715421216666769944e-01 3.744454794007572307e-01 3.682377898725772702e-01 3.776476182613151544e-01 3.651252271505154856e-01 3.814451983617990205e-01 3.620736884423338964e-01 1.387082709022212923e-01 1.412595998584810220e-01 1.362207807339916865e-01 1.438032438818575287e-01 1.336744792475404453e-01 1.459614096349321766e-01 1.318475613789420187e-01
9.872809999999999642e-01 9.399999999999996803e+00 2.674421319306997447e+00 2.675538077111719204e+00 2.673223366804744483e+00 2.676582702182599860e+00 2.672178537813723054e+00 2.677737251764389814e+00 2.670739757463424624e+00 3.709793543943262772e-01 3.743315374606375201e-01 3.679752034302211650e-01 3.770664913887125658e-01 3.649317091632491850e-01 3.800814872322370586e-01 3.617103839476034643e-01 1.392400054376613516e-01 1.418931071415536205e-01 1.364859704148189967e-01 1.446292641633394327e-01 1.340062344197305855e-01 1.478771524871207443e-01 1.308532237912170548e-01
9.872809999999999642e-01 9.499999999999996447e+00 2.673975525877155590e+00 2.675125324618678135e+00 2.672862031153488083e+00 2.676188073821545110e+00 2.671749564682430744e+00 2.677277572830364161e+00 2.670339761675153412e+00 3.718019569858388440e-01 3.748229996248824136e-01 3.687399404200505937e-01 3.777921677334651895e-01 3.654531612711302557e-01 3.813835703359186868e-01 3.609441681639015687e-01 1.389028357821909809e-01 1.415024619357014291e-01 1.364048284792515608e-01 1.441009244774825726e-01 1.339178101135910792e-01 1.459005233988921457e-01 1.318707832433346772e-01
9.872809999999999642e-01 9.699999999999995737e+00 2.672632546214617211e+00 2.673823409890737857e+00 2.671482857540013356e+00 2.674908022719995060e+00 2.670416667455091098e+00 2.675638905436851900e+00 2.668934301183635949e+00 3.730774644115575356e-01 3.761685062337924434e-01 3.697567522166201881e-01 3.793876543733661344e-01 3.665147095266900190e-01 3.823272962067419400e-01 3.631510984232364514e-01 1.383658832109871395e-01 1.414858487033043566e-01 1.354481575440534269e-01 1.444073782121006733e-01 1.327793097737282602e-01 1.492333351921803219e-01 1.290680156260603506e-01
9.872809999999999642e-01 9.899999999999995026e+00 2.670184089858488541e+00 2.671418363166644827e+00 2.668971430255056454e+00 2.672501914280585922e+00 2.667735600989523004e+00 2.673710407892083030e+00 2.666483963794533452e+00 3.742681375519629761e-01 3.776823685140685560e-01 3.709587104152062276e-01 3.807014078082653352e-01 3.675986312280358215e-01 3.840811033469380686e-01 3.642566122016523966e-01 1.382858679213588293e-01 1.414239028722849290e-01 1.353040288781595657e-01 1.445183784682309569e-01 1.323556846695225497e-01 1.477570039673828939e-01 1.287552386137837956e-01
