# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
6.634019100000000668e-02 1.019999999999999929e+01 1.449999999999999645e+01 9.674314476113533567e-01 4.406193652048083151e-03
6.634019100000000668e-02 1.019999999999999929e+01 1.459999999999999609e+01 9.701816288049186499e-01 4.942213736319369180e-03
6.634019100000000668e-02 1.019999999999999929e+01 1.469999999999999574e+01 9.725142952261827123e-01 5.794430234134173574e-03
6.634019100000000668e-02 1.019999999999999929e+01 1.479999999999999538e+01 9.745106416210600475e-01 6.596710913511310420e-03
6.634019100000000668e-02 1.019999999999999929e+01 1.489999999999999503e+01 9.758779664016518085e-01 7.697781440655261306e-03
6.634019100000000668e-02 1.019999999999999929e+01 1.499999999999999467e+01 9.768224045017658286e-01 8.948154875596392097e-03
6.634019100000000668e-02 1.019999999999999929e+01 1.509999999999999432e+01 9.772397768493379377e-01 1.062816379314653753e-02
6.634019100000000668e-02 1.019999999999999929e+01 1.519999999999999396e+01 9.767526727224011829e-01 1.190422689576127804e-02
6.634019100000000668e-02 1.019999999999999929e+01 1.529999999999999361e+01 9.766967717322686537e-01 1.337028833027282745e-02
6.634019100000000668e-02 1.019999999999999929e+01 1.539999999999999325e+01 9.750258969495599892e-01 1.558673413237307050e-02
6.634019100000000668e-02 1.030000000000000071e+01 1.350000000000000000e+01 9.233559040461909451e-01 3.988755299400427272e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.359999999999999964e+01 9.286100290336914975e-01 3.559263253049218308e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.369999999999999929e+01 9.336575050089098715e-01 3.120530541504568014e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.379999999999999893e+01 9.385664139050037269e-01 2.853531893275808654e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.389999999999999858e+01 9.432535365794048055e-01 2.647954493819806333e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.399999999999999822e+01 9.476560714637317639e-01 2.577185515267364866e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.409999999999999787e+01 9.517898071507451263e-01 2.719048225389315669e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.419999999999999751e+01 9.556555753133395559e-01 3.046658210888794106e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.429999999999999716e+01 9.592822487448352531e-01 3.405577854333572980e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.439999999999999680e+01 9.625892102107984627e-01 3.968460126114097507e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.449999999999999645e+01 9.659598783123886090e-01 4.461967417255598839e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.459999999999999609e+01 9.687058960550141151e-01 5.293663981762719399e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.469999999999999574e+01 9.710326178974441058e-01 5.964258989252565341e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.479999999999999538e+01 9.730238139410835041e-01 6.668780632123524552e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.489999999999999503e+01 9.743900053710220499e-01 8.067376912766485025e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.499999999999999467e+01 9.753305768043776247e-01 9.181948292672936773e-03
6.634019100000000668e-02 1.030000000000000071e+01 1.509999999999999432e+01 9.757453392420061267e-01 1.078417918886300821e-02
6.634019100000000668e-02 1.030000000000000071e+01 1.519999999999999396e+01 9.752541421419839152e-01 1.177084516800257219e-02
6.634019100000000668e-02 1.030000000000000071e+01 1.529999999999999361e+01 9.752033292760056149e-01 1.371692439347808878e-02
6.634019100000000668e-02 1.030000000000000071e+01 1.539999999999999325e+01 9.735293153350899065e-01 1.563196976974194283e-02
6.634019100000000668e-02 1.040000000000000036e+01 1.350000000000000000e+01 9.188022033229444885e-01 4.298438825153217367e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.359999999999999964e+01 9.237361355823546782e-01 3.792103039652739652e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.369999999999999929e+01 9.284614828064291503e-01 3.294697015078555235e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.379999999999999893e+01 9.330459265777768518e-01 2.923202831941374910e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.389999999999999858e+01 9.374073056608230869e-01 2.712054527671784072e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.399999999999999822e+01 9.414829996614384466e-01 2.600043768994727070e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.409999999999999787e+01 9.452890724198053096e-01 2.705902341904520367e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.419999999999999751e+01 9.488268029156324834e-01 3.070941537017694845e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.429999999999999716e+01 9.521251970648720864e-01 3.545404648648358380e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.439999999999999680e+01 9.551042498035893225e-01 4.202518429517191484e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.449999999999999645e+01 9.581450226708502216e-01 4.875124219784731858e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.459999999999999609e+01 9.605627757875873085e-01 5.540131583632791623e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.469999999999999574e+01 9.625648842712916098e-01 6.340261111218866395e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.479999999999999538e+01 9.642344013281592963e-01 7.313828596078864736e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.489999999999999503e+01 9.652789894714175478e-01 8.326367182606448508e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.499999999999999467e+01 9.659076226199365678e-01 9.797156060974811578e-03
6.634019100000000668e-02 1.040000000000000036e+01 1.509999999999999432e+01 9.660135046184983310e-01 1.147810330986082615e-02
6.634019100000000668e-02 1.040000000000000036e+01 1.519999999999999396e+01 9.652173816220608327e-01 1.216954572403272823e-02
6.634019100000000668e-02 1.040000000000000036e+01 1.529999999999999361e+01 9.648723109060556302e-01 1.483206390835982609e-02
6.634019100000000668e-02 1.040000000000000036e+01 1.539999999999999325e+01 9.628998714083430999e-01 1.597240485516202360e-02
6.634019100000000668e-02 1.050000000000000000e+01 1.350000000000000000e+01 9.047881991263270196e-01 4.211192204347162342e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.359999999999999964e+01 9.101370651404991907e-01 3.673621053942975698e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.369999999999999929e+01 9.152861567500011342e-01 3.229947226476922659e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.379999999999999893e+01 9.203015959581933858e-01 2.936976196170597558e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.389999999999999858e+01 9.251018653363193289e-01 2.754158038586664286e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.399999999999999822e+01 9.296255160208151125e-01 2.857793999849969277e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.409999999999999787e+01 9.338872230737973457e-01 3.090042478436816082e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.419999999999999751e+01 9.378881196632351536e-01 3.558122966533881510e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.429999999999999716e+01 9.416562787645986754e-01 4.081519329437509856e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.439999999999999680e+01 9.451120727268484956e-01 4.720754586472248986e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.449999999999999645e+01 9.486330911067930582e-01 5.493634981964395057e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.459999999999999609e+01 9.515411758146450349e-01 6.344698515226824924e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.469999999999999574e+01 9.540384382609153890e-01 7.044743064096333288e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.479999999999999538e+01 9.562087602439485190e-01 7.974710857295983640e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.489999999999999503e+01 9.577633719607491214e-01 9.194813318421431181e-03
6.634019100000000668e-02 1.050000000000000000e+01 1.499999999999999467e+01 9.589017012244341887e-01 1.034761330067187658e-02
6.634019100000000668e-02 1.050000000000000000e+01 1.509999999999999432e+01 9.595259055963705208e-01 1.211426364183386221e-02
6.634019100000000668e-02 1.050000000000000000e+01 1.519999999999999396e+01 9.592632055265813973e-01 1.358274108800246530e-02
6.634019100000000668e-02 1.050000000000000000e+01 1.529999999999999361e+01 9.594154449772951399e-01 1.463192465921217891e-02
6.634019100000000668e-02 1.050000000000000000e+01 1.539999999999999325e+01 9.579815192421256009e-01 1.643524462540409126e-02
6.634019100000000668e-02 1.059999999999999964e+01 1.350000000000000000e+01 8.908775836578151086e-01 4.926899129238878489e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.359999999999999964e+01 8.968829170205114831e-01 4.372354399162959801e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.369999999999999929e+01 9.027005718127576461e-01 3.892783013373010952e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.379999999999999893e+01 9.083952097797641789e-01 3.498005335977226720e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.389999999999999858e+01 9.138864862446437476e-01 3.287502181979632624e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.399999999999999822e+01 9.191126242358049758e-01 3.284005875977943825e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.409999999999999787e+01 9.240876028860414149e-01 3.405733654382432120e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.419999999999999751e+01 9.288116151831518064e-01 3.690387043457504790e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.429999999999999716e+01 9.333128967267003695e-01 4.237203946344268723e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.439999999999999680e+01 9.375105697356878043e-01 4.783183008289027330e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.449999999999999645e+01 9.417800079555180837e-01 5.605032080769786935e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.459999999999999609e+01 9.454464193649378956e-01 6.428345958541182431e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.469999999999999574e+01 9.487106798373367011e-01 7.239460199488395066e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.479999999999999538e+01 9.516536540066580230e-01 8.176924733803535641e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.489999999999999503e+01 9.539848054111449427e-01 9.108696059777843593e-03
6.634019100000000668e-02 1.059999999999999964e+01 1.499999999999999467e+01 9.559103483720562400e-01 1.060612971337811239e-02
6.634019100000000668e-02 1.059999999999999964e+01 1.509999999999999432e+01 9.573183361762113153e-01 1.206122992404051394e-02
6.634019100000000668e-02 1.059999999999999964e+01 1.519999999999999396e+01 9.578460426533486061e-01 1.355858010197431504e-02
6.634019100000000668e-02 1.059999999999999964e+01 1.529999999999999361e+01 9.587987163908049393e-01 1.528113465539777255e-02
6.634019100000000668e-02 1.059999999999999964e+01 1.539999999999999325e+01 9.581544998972911786e-01 1.699222425068414727e-02
6.634019100000000668e-02 1.069999999999999929e+01 1.350000000000000000e+01 8.732645772954217289e-01 6.384827472943489964e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.359999999999999964e+01 8.801333859303150930e-01 5.663519003958190218e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.369999999999999929e+01 8.868326612860201186e-01 5.043541226291919574e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.379999999999999893e+01 8.934252823252569753e-01 4.529536469675961990e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.389999999999999858e+01 8.998314878372432046e-01 4.157404846926560094e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.399999999999999822e+01 9.059897423916302150e-01 3.962424905814082576e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.409999999999999787e+01 9.119134077728748844e-01 3.998742526943739953e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.419999999999999751e+01 9.176019120125566975e-01 4.316955448739050183e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.429999999999999716e+01 9.230817522045750012e-01 4.860348059360032960e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.439999999999999680e+01 9.282725578760273599e-01 5.481988023934624386e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.449999999999999645e+01 9.335439883493585889e-01 6.184844063369217965e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.459999999999999609e+01 9.382300336922240191e-01 7.231235335826796846e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.469999999999999574e+01 9.425251655935615869e-01 8.139446747623572259e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.479999999999999538e+01 9.465115209950714092e-01 9.384537104860819767e-03
6.634019100000000668e-02 1.069999999999999929e+01 1.489999999999999503e+01 9.498957020717722077e-01 1.049823902328257674e-02
6.634019100000000668e-02 1.069999999999999929e+01 1.499999999999999467e+01 9.528784949596189602e-01 1.180172185984867082e-02
6.634019100000000668e-02 1.069999999999999929e+01 1.509999999999999432e+01 9.553591116797534033e-01 1.373853600715019968e-02
6.634019100000000668e-02 1.069999999999999929e+01 1.519999999999999396e+01 9.569532215339994208e-01 1.488818860968786108e-02
6.634019100000000668e-02 1.069999999999999929e+01 1.529999999999999361e+01 9.589857197253819354e-01 1.695738075559495919e-02
6.634019100000000668e-02 1.069999999999999929e+01 1.539999999999999325e+01 9.594352522396802918e-01 1.956727701958312776e-02
6.634019100000000668e-02 1.080000000000000071e+01 1.350000000000000000e+01 8.594309939398830922e-01 6.976620477263282064e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.359999999999999964e+01 8.670882884405779478e-01 6.266659003225078135e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.369999999999999929e+01 8.745935602376746498e-01 5.672886093158045762e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.379999999999999893e+01 8.820077369753128727e-01 5.094841822323312869e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.389999999999999858e+01 8.892524001241780551e-01 4.671632226412389052e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.399999999999999822e+01 8.962662887212290430e-01 4.477709733285288249e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.409999999999999787e+01 9.030615148866605324e-01 4.496897004728299049e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.419999999999999751e+01 9.096367079729507088e-01 4.757060547536566888e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.429999999999999716e+01 9.160178617711831617e-01 5.292612355170950300e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.439999999999999680e+01 9.221239508705667554e-01 5.871609621593680030e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.449999999999999645e+01 9.283227083706727667e-01 6.651776678069538755e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.459999999999999609e+01 9.339495990594781638e-01 7.615646317729382955e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.469999999999999574e+01 9.391989776933834522e-01 8.614677181057146110e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.479999999999999538e+01 9.441490304616678708e-01 9.800273519921196344e-03
6.634019100000000668e-02 1.080000000000000071e+01 1.489999999999999503e+01 9.485120259771547824e-01 1.130538724558998072e-02
6.634019100000000668e-02 1.080000000000000071e+01 1.499999999999999467e+01 9.524750236248596957e-01 1.239951586257987022e-02
6.634019100000000668e-02 1.080000000000000071e+01 1.509999999999999432e+01 9.559423934894024644e-01 1.411507675723438007e-02
6.634019100000000668e-02 1.080000000000000071e+01 1.519999999999999396e+01 9.585311968373471103e-01 1.531612946999976431e-02
6.634019100000000668e-02 1.080000000000000071e+01 1.529999999999999361e+01 9.615637839901559625e-01 1.741815215086900057e-02
6.634019100000000668e-02 1.080000000000000071e+01 1.539999999999999325e+01 9.630092320265045691e-01 1.987819957603138843e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.350000000000000000e+01 8.415019568407733352e-01 8.910493153684249587e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.359999999999999964e+01 8.503015185977692569e-01 7.973168275637017646e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.369999999999999929e+01 8.589773907122082441e-01 7.116285450132720999e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.379999999999999893e+01 8.675891291668911265e-01 6.301479299183372976e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.389999999999999858e+01 8.760589006850583171e-01 5.623634783449593146e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.399999999999999822e+01 8.843259714652005332e-01 5.239990179121482329e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.409999999999999787e+01 8.924005539203118120e-01 5.051443864258561497e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.419999999999999751e+01 9.002821824308888665e-01 5.423303070582850306e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.429999999999999716e+01 9.079924426066423582e-01 5.843347465371431966e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.439999999999999680e+01 9.154544036905186699e-01 6.767177105593330175e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.449999999999999645e+01 9.230287302140363082e-01 7.729017065022708924e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.459999999999999609e+01 9.300538908959313789e-01 8.729826161633487402e-03
6.634019100000000668e-02 1.090000000000000036e+01 1.469999999999999574e+01 9.367259805534842165e-01 1.013793049897164338e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.479999999999999538e+01 9.431176245540063841e-01 1.164493842622782091e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.489999999999999503e+01 9.489357367639057461e-01 1.310504905129858400e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.499999999999999467e+01 9.543813133905006962e-01 1.504148390797685475e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.509999999999999432e+01 9.593340166209769482e-01 1.678653763418770303e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.519999999999999396e+01 9.634335885267760746e-01 1.897656178187344389e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.529999999999999361e+01 9.679692158452002371e-01 2.077085926435289984e-02
6.634019100000000668e-02 1.090000000000000036e+01 1.539999999999999325e+01 9.709018387276816542e-01 2.232450978463103655e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.350000000000000000e+01 8.256397829933338484e-01 7.961376343626371324e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.359999999999999964e+01 8.347353470606714287e-01 7.157700288012052055e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.369999999999999929e+01 8.437188262859476318e-01 6.426231784119038060e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.379999999999999893e+01 8.526491636140159924e-01 5.807956905185188493e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.389999999999999858e+01 8.614487650753366310e-01 5.265017129195440244e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.399999999999999822e+01 8.700577061174140647e-01 4.935546337324031411e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.409999999999999787e+01 8.784861178204913523e-01 4.762095643148293346e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.419999999999999751e+01 8.867331562848745907e-01 5.104067824531170229e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.429999999999999716e+01 8.948198571606070795e-01 5.452514038966763295e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.439999999999999680e+01 9.026684350621664299e-01 6.052238209494991382e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.449999999999999645e+01 9.106380348792408874e-01 6.997094001209563409e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.459999999999999609e+01 9.180730051619026000e-01 7.863626066706227644e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.469999999999999574e+01 9.251665228812030461e-01 9.127679462075927522e-03
6.634019100000000668e-02 1.100000000000000000e+01 1.479999999999999538e+01 9.319878342242124969e-01 1.029962271907523472e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.489999999999999503e+01 9.382519088488312509e-01 1.169880406117078560e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.499999999999999467e+01 9.441491497789223919e-01 1.327417510070795156e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.509999999999999432e+01 9.495735798003104300e-01 1.527800383976729570e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.519999999999999396e+01 9.541462380933820597e-01 1.700472777653845580e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.529999999999999361e+01 9.591627089278494944e-01 1.877319505619571421e-02
6.634019100000000668e-02 1.100000000000000000e+01 1.539999999999999325e+01 9.626105839886448523e-01 2.098167118656463909e-02
4.701940800000000142e-01 8.500000000000000000e+00 1.350000000000000000e+01 9.436539580252257808e-01 3.314681088230502209e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.359999999999999964e+01 9.494190927011303405e-01 2.848461164601699507e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.369999999999999929e+01 9.550403791752083427e-01 2.503818696667153756e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.379999999999999893e+01 9.606001905602965518e-01 2.254032637800028500e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.389999999999999858e+01 9.660978665553507927e-01 2.295780495474048812e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.399999999999999822e+01 9.715275518051779136e-01 2.465267556276772194e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.409999999999999787e+01 9.769689903926459529e-01 2.874034441594875387e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.419999999999999751e+01 9.821363205978225208e-01 3.469390403862843923e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.429999999999999716e+01 9.873240263420364204e-01 4.040456690872551437e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.439999999999999680e+01 9.926380020857897835e-01 4.872499843659444142e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.449999999999999645e+01 9.980431189487845023e-01 5.834771021696967021e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.459999999999999609e+01 1.003817260754092056e+00 6.642589092058622836e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.469999999999999574e+01 1.009936265945486911e+00 8.211621784217795414e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.479999999999999538e+01 1.016170905504291122e+00 8.940181578267772378e-03
4.701940800000000142e-01 8.500000000000000000e+00 1.489999999999999503e+01 1.022027599947133991e+00 1.109445801752193678e-02
4.701940800000000142e-01 8.500000000000000000e+00 1.499999999999999467e+01 1.026934716488188570e+00 1.407892637773893244e-02
4.701940800000000142e-01 8.500000000000000000e+00 1.509999999999999432e+01 1.028178473539558269e+00 1.953975149376853057e-02
4.701940800000000142e-01 8.500000000000000000e+00 1.519999999999999396e+01 1.027497072928600597e+00 2.731179001997438224e-02
4.701940800000000142e-01 8.500000000000000000e+00 1.529999999999999361e+01 1.023576785750025753e+00 3.558892018044713945e-02
4.701940800000000142e-01 8.699999999999999289e+00 1.350000000000000000e+01 9.434222826826165198e-01 3.392718653936300371e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.359999999999999964e+01 9.491541874933321354e-01 2.822816802628869311e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.369999999999999929e+01 9.547421998763292450e-01 2.450535978269102223e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.379999999999999893e+01 9.602683987045205205e-01 2.171948091003445165e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.389999999999999858e+01 9.657320213223876681e-01 2.149441057663732495e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.399999999999999822e+01 9.711275389316752493e-01 2.359341854744745077e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.409999999999999787e+01 9.765343740497831604e-01 2.783505574938214579e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.419999999999999751e+01 9.816669172608418759e-01 3.407108433102900170e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.429999999999999716e+01 9.868204801168204421e-01 4.236760094835425108e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.439999999999999680e+01 9.920982723918093660e-01 4.920546279094536145e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.449999999999999645e+01 9.974678844958322355e-01 5.957074365325627091e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.459999999999999609e+01 1.003207333920300481e+00 7.026193552325770211e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.469999999999999574e+01 1.009285030159882357e+00 8.022450829791426957e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.479999999999999538e+01 1.015486722879573422e+00 9.298320460336077092e-03
4.701940800000000142e-01 8.699999999999999289e+00 1.489999999999999503e+01 1.021303052055607230e+00 1.115516775396749836e-02
4.701940800000000142e-01 8.699999999999999289e+00 1.499999999999999467e+01 1.026168693642911967e+00 1.383284717928817513e-02
4.701940800000000142e-01 8.699999999999999289e+00 1.509999999999999432e+01 1.027369432682736727e+00 1.891442352461637777e-02
4.701940800000000142e-01 8.699999999999999289e+00 1.519999999999999396e+01 1.026665130758975586e+00 2.726877287504519964e-02
4.701940800000000142e-01 8.699999999999999289e+00 1.529999999999999361e+01 1.022752238681502668e+00 3.662175502854729536e-02
4.701940800000000142e-01 8.900000000000000355e+00 1.350000000000000000e+01 9.422586044860874477e-01 3.233106701541130223e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.359999999999999964e+01 9.479625108700181491e-01 2.752416458995926053e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.369999999999999929e+01 9.535220569165963056e-01 2.350910629993973114e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.379999999999999893e+01 9.590198808078044257e-01 2.157023647512321205e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.389999999999999858e+01 9.644549419705442661e-01 2.219801592369332385e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.399999999999999822e+01 9.698216441980865854e-01 2.459880935360005388e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.409999999999999787e+01 9.751992552257491287e-01 2.848296076686279883e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.419999999999999751e+01 9.803030808496143722e-01 3.544249957695638255e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.429999999999999716e+01 9.854262114770396819e-01 4.078563319857969431e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.439999999999999680e+01 9.906745677226793667e-01 4.833674955140672760e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.449999999999999645e+01 9.960136741553909934e-01 5.806740170835029621e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.459999999999999609e+01 1.001720700565332134e+00 6.661899873720410897e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.469999999999999574e+01 1.007768038724835780e+00 7.866481098558537888e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.479999999999999538e+01 1.013939561629017883e+00 9.362533230544126464e-03
4.701940800000000142e-01 8.900000000000000355e+00 1.489999999999999503e+01 1.019723870315873748e+00 1.117389979744921533e-02
4.701940800000000142e-01 8.900000000000000355e+00 1.499999999999999467e+01 1.024557447176171365e+00 1.373396887173638711e-02
4.701940800000000142e-01 8.900000000000000355e+00 1.509999999999999432e+01 1.025730214248385508e+00 1.866666246550819502e-02
4.701940800000000142e-01 8.900000000000000355e+00 1.519999999999999396e+01 1.025009111438305087e+00 2.726000374291268069e-02
4.701940800000000142e-01 8.900000000000000355e+00 1.529999999999999361e+01 1.021048558523407257e+00 3.569549007679718305e-02
4.701940800000000142e-01 9.000000000000000000e+00 1.350000000000000000e+01 9.433388635305826053e-01 3.296620484235380632e-03
4.701940800000000142e-01 9.000000000000000000e+00 1.359999999999999964e+01 9.488778233707167997e-01 2.840252555412503457e-03
4.701940800000000142e-01 9.000000000000000000e+00 1.369999999999999929e+01 9.542702593212103457e-01 2.463141748951294934e-03
4.701940800000000142e-01 9.000000000000000000e+00 1.379999999999999893e+01 9.595987492570633437e-01 2.202149706147389294e-03
4.701940800000000142e-01 9.000000000000000000e+00 1.389999999999999858e+01 9.648624873736177943e-01 2.183758326989914799e-03
