# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 1.050000000000000000e+01 1.469999999999999574e+01 1.021299147737167123e+00 2.822069272046988635e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.479999999999999538e+01 1.025162152805592974e+00 2.980219231359194920e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.489999999999999503e+01 1.029129415367824540e+00 3.345470816080285074e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.499999999999999467e+01 1.033178804281189800e+00 3.581556778309078273e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.509999999999999432e+01 1.037205018063893869e+00 3.828493063057340686e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.519999999999999396e+01 1.041553412187901317e+00 4.210215861200681739e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.529999999999999361e+01 1.046143066486995954e+00 4.726160907127897187e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.539999999999999325e+01 1.050597553622497404e+00 5.234609780694178018e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.549999999999999289e+01 1.055942615009626717e+00 6.048445606654791022e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.559999999999999254e+01 1.060533063502709483e+00 7.013179763055224503e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.569999999999999218e+01 1.065273456954363152e+00 8.320191439934421576e-03
0.000000000000000000e+00 1.050000000000000000e+01 1.579999999999999183e+01 1.069931449316900318e+00 9.674413772369805029e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.350000000000000000e+01 9.301525928517516695e-01 3.354863943200813055e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.359999999999999964e+01 9.395744721248707743e-01 3.151832109373772436e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.369999999999999929e+01 9.487044641256601185e-01 2.955608765908851725e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.379999999999999893e+01 9.574263880967704976e-01 2.773514415886001346e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.389999999999999858e+01 9.658057812445136614e-01 2.630691949243321639e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.399999999999999822e+01 9.736730276807034068e-01 2.504364218546541784e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.409999999999999787e+01 9.810849807501914599e-01 2.377026815879943866e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.419999999999999751e+01 9.879233884954736755e-01 2.345845573833881936e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.429999999999999716e+01 9.943122999826026209e-01 2.354382652547315144e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.439999999999999680e+01 1.000171087127197378e+00 2.418524868018857767e-03
0.000000000000000000e+00 1.059999999999999964e+01 1.449999999999999645e+01 1.005464343465567900e+00 2.430524016968734456e-03
