# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
5.030475232448829992e-01 1.069999999999999218e+01 2.647529034185787999e+00 2.652637721481913236e+00 2.642535437383245256e+00 2.657481872909424947e+00 2.638077853185555099e+00 2.660583259389021293e+00 2.635290171231373435e+00 3.915334572872242180e-01 4.059588568833601974e-01 3.779272214659590290e-01 4.181142466923759571e-01 3.655909766548836037e-01 4.296830907723460102e-01 3.499816684140512058e-01 1.376633993916644705e-01 1.531288203995149755e-01 1.229436975204637045e-01 1.684096293769915542e-01 9.300473845785253713e-02 1.776256286165280585e-01 8.511124127293910602e-02
5.030475232448829992e-01 1.079999999999999183e+01 2.634025902610478198e+00 2.640068040990850129e+00 2.627737274955952440e+00 2.645405962829610047e+00 2.622117902313801263e+00 2.649911008129485879e+00 2.617105376301767539e+00 3.973365605184575600e-01 4.130673338061887634e-01 3.813027919090427598e-01 4.271103301963482535e-01 3.659042502943397612e-01 4.448315128012922948e-01 3.532338305189152150e-01 1.448312360007193988e-01 1.691260232767073934e-01 1.126624237975362708e-01 1.882747206026507969e-01 9.390622940413496933e-02 2.048242901198953914e-01 8.665017781736736313e-02
9.972942257819400469e-01 8.500000000000000000e+00 2.692858141080290757e+00 2.695414344237948345e+00 2.690374667262621422e+00 2.697794704677042077e+00 2.687984951138324696e+00 2.700546563650250587e+00 2.686110525896929335e+00 3.505201963433579593e-01 3.600416676530965865e-01 3.411672101358755316e-01 3.680121240536273763e-01 3.327596134288956509e-01 3.769995052531066593e-01 3.239968565510751852e-01 1.246881089625803962e-01 1.298647677289683500e-01 1.196737919288896612e-01 1.348088344782524817e-01 1.153306459125656575e-01 1.387385566382598467e-01 1.106095470217687560e-01
9.972942257819400469e-01 8.699999999999999289e+00 2.689430551447717921e+00 2.691939054539221221e+00 2.686575981863487339e+00 2.694616756845146899e+00 2.683804456402947292e+00 2.697520239448386370e+00 2.679878788587443772e+00 3.576891072783150438e-01 3.676593613285494833e-01 3.476368528762182608e-01 3.765682647890704615e-01 3.371708795128354197e-01 3.823430845187775207e-01 3.278523058802538248e-01 1.291632307351186504e-01 1.347954086096855852e-01 1.233255275398926487e-01 1.406693331628504906e-01 1.179027694732344839e-01 1.468547658501703213e-01 1.135898532955182394e-01
9.972942257819400469e-01 8.899999999999998579e+00 2.685580002393789023e+00 2.688385121579351278e+00 2.682949112701396466e+00 2.691094578427515760e+00 2.680036434126117140e+00 2.693174413636897135e+00 2.676976598321866962e+00 3.579577445565929050e-01 3.671828488829103621e-01 3.483123395039177117e-01 3.784466194486360568e-01 3.379566673474418970e-01 3.884763842276335866e-01 3.317935717222619818e-01 1.303042882533375912e-01 1.366584558604133359e-01 1.240500286170638788e-01 1.424767097276720129e-01 1.178867824109764845e-01 1.467318274943445189e-01 1.106541968765401146e-01
9.972942257819400469e-01 8.999999999999998224e+00 2.683280342523206574e+00 2.685982816179457000e+00 2.680425539359595710e+00 2.688837623295896151e+00 2.677947735853963618e+00 2.690943062829554311e+00 2.675351783450673260e+00 3.596490701667198753e-01 3.698370269790239862e-01 3.494589786772568374e-01 3.791315957560045247e-01 3.398293373449139954e-01 3.874134727875237494e-01 3.319010553725968982e-01 1.318661886387998416e-01 1.384087253098116310e-01 1.254344849513506499e-01 1.446055200603675595e-01 1.199621476139540871e-01 1.493684068740726845e-01 1.153435965496133614e-01
9.972942257819400469e-01 9.199999999999997513e+00 2.679406953604287267e+00 2.682291535205783894e+00 2.676449692614220943e+00 2.685138730358314962e+00 2.673666620234692815e+00 2.688302791040118933e+00 2.670321267189155634e+00 3.595616173453297648e-01 3.704987939704731947e-01 3.487066163234551208e-01 3.802481174085522442e-01 3.382222680416486216e-01 3.926623283344761184e-01 3.282431034618897292e-01 1.353879299917510881e-01 1.416982171612132246e-01 1.286633833597418675e-01 1.483937402805700634e-01 1.227417199373862094e-01 1.544770912869212198e-01 1.165652074052448556e-01
9.972942257819400469e-01 9.399999999999996803e+00 2.674410374064325246e+00 2.677421419825495974e+00 2.671166281958617716e+00 2.680684145281673203e+00 2.667886234775088017e+00 2.683985100409685742e+00 2.664961424027105341e+00 3.602720528892200402e-01 3.710696454437060199e-01 3.493848574600540435e-01 3.814519823945624055e-01 3.393191172602270655e-01 3.917463629513990853e-01 3.288010719022921857e-01 1.466913322062174396e-01 1.539757471998330907e-01 1.398229056929551350e-01 1.599756064944403700e-01 1.340948221915753413e-01 1.659854053648270600e-01 1.278595594972252725e-01
9.972942257819400469e-01 9.499999999999996447e+00 2.671853015218392802e+00 2.675240170322288780e+00 2.668612985781567026e+00 2.678611777032511299e+00 2.665379232771894813e+00 2.683794908347546748e+00 2.662895449330333619e+00 3.627528039859317932e-01 3.756543844420579537e-01 3.506458212386018847e-01 3.873430700794511239e-01 3.395673380113250484e-01 4.017749263837107621e-01 3.217628196705282773e-01 1.475574032750328057e-01 1.548019315079054992e-01 1.400705009719317440e-01 1.623041820869209617e-01 1.321692578496534431e-01 1.724183587698203401e-01 1.249550488438566781e-01
9.972942257819400469e-01 9.699999999999995737e+00 2.667517310470610692e+00 2.670847992726921305e+00 2.664063641117914383e+00 2.674175286954783459e+00 2.660408669943797655e+00 2.676890860219079737e+00 2.656854654902620627e+00 3.719854218964269155e-01 3.849216965967000581e-01 3.592227765159530239e-01 3.959689961443551010e-01 3.473677551175792799e-01 4.060355422699544192e-01 3.326713054516670098e-01 1.496705088950944229e-01 1.593694342100903105e-01 1.412081129401739077e-01 1.685714681514233204e-01 1.347739927024148021e-01 1.751151650018641093e-01 1.275567141969254359e-01
9.972942257819400469e-01 9.899999999999995026e+00 2.661802589228892124e+00 2.665721153157657675e+00 2.658080300876352720e+00 2.669392033665586972e+00 2.653782386206740895e+00 2.673292172841815972e+00 2.648333886184105257e+00 3.755455970077781203e-01 3.901532659750047149e-01 3.613629947697411526e-01 4.050714998636902320e-01 3.477235353172958288e-01 4.228418123969767128e-01 3.369388202856480885e-01 1.574663476318375888e-01 1.673049165356127188e-01 1.482579580407424602e-01 1.790094209925357227e-01 1.394459467714844747e-01 1.912797639757624624e-01 1.310446853848809268e-01
9.972942257819400469e-01 9.999999999999994671e+00 2.657307490097025049e+00 2.661404756090540502e+00 2.653496737107904568e+00 2.665537342933612219e+00 2.649805883891647618e+00 2.669443917844898095e+00 2.644946893769273277e+00 3.718954411019981254e-01 3.865091304986535969e-01 3.570064148921412994e-01 4.011084663553771135e-01 3.427096088156691978e-01 4.119237257755444803e-01 3.294718884208235887e-01 1.644996941908080934e-01 1.759652521553935478e-01 1.523434419718363020e-01 1.855174593228557101e-01 1.396221229584495016e-01 1.986981226598259209e-01 1.306090617755194527e-01
9.972942257819400469e-01 1.009999999999999432e+01 2.651203279664309242e+00 2.655499548969599832e+00 2.646775111485455412e+00 2.659896837685568727e+00 2.641991278658956332e+00 2.663574259451782833e+00 2.638155519717883646e+00 3.739951824297682581e-01 3.891410149926291528e-01 3.576116616408967497e-01 4.039930253104027646e-01 3.425842494028660257e-01 4.176698980047577892e-01 3.299444617283286418e-01 1.790925847131560888e-01 1.898381494013910709e-01 1.681731678638433425e-01 2.017339890483063614e-01 1.546289432738708891e-01 2.120448307913905817e-01 1.432054316641127034e-01
9.972942257819400469e-01 1.019999999999999396e+01 2.648196413847526465e+00 2.652375685319500853e+00 2.643318447474746868e+00 2.656691532830208313e+00 2.638256369862708173e+00 2.660805072387833814e+00 2.634998337886438335e+00 3.749231540913722238e-01 3.910861063386161796e-01 3.585117401006892024e-01 4.081163979094075134e-01 3.428769550685391576e-01 4.261955203038347850e-01 3.263160620649049881e-01 1.845953470705266608e-01 1.961681506042058931e-01 1.732121115868640870e-01 2.082337802395221593e-01 1.638664912517622529e-01 2.200657484897471927e-01 1.550003484604820514e-01
